,precision,recall,f1_score,accuracy,auc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/combined_pathway,config/dropout,config/embed_dim,config/epochs,config/item_pathway,config/lr,config/num_category_embed,config/num_cupsize_embed,config/num_item_embed,config/num_item_numeric,config/num_targets,config/num_user_embed,config/num_user_numeric,config/user_pathway,config/wd,logdir
30,0.6401499690342075,0.64013671875,0.6391978081884823,0.64013671875,0.6837891461113298,589.1892611980438,False,,,1,86aea_00030,f5ba9a21277741b4b3a2d700cede2060,2022-11-29_05-09-19,1669698559,589.1892611980438,12153,dsmlp-jupyter-saraheja,10.47.64.16,589.1892611980438,0,1,0.0049357414245605,128,"[256, 128, 64, 16]",0.4,20,5,"[256, 128, 64]",0.0005,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00030_30_dropout=0.4000,embed_dim=20,epochs=5,lr=0.0005,wd=0.0001_2022-11-29_04-59-29"
31,0.6082842205454264,0.6693115234375,0.6164263187637147,0.6693115234375,0.6313307167860028,967.4669711589812,False,,,1,86aea_00031,8bc2c01e2f464b48846cb044d1fd0e4a,2022-11-29_05-16-56,1669699016,967.4669711589812,12156,dsmlp-jupyter-saraheja,10.47.64.16,967.4669711589812,0,1,0.0099878311157226,128,"[256, 128, 64, 16]",0.4,10,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00031_31_dropout=0.4000,embed_dim=10,epochs=10,lr=0.0015,wd=0.0001_2022-11-29_05-00-49"
32,0.6236368648551491,0.671875,0.6337813097627333,0.671875,0.6782397808108794,550.0525667667389,False,,,1,86aea_00032,17745e0f42f84c478d40d6e3f2973dd7,2022-11-29_05-12-05,1669698725,550.0525667667389,12158,dsmlp-jupyter-saraheja,10.47.64.16,550.0525667667389,0,1,0.0066485404968261,128,"[256, 128, 64, 16]",0.6,20,5,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0001,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00032_32_dropout=0.6000,embed_dim=20,epochs=5,lr=0.0015,wd=0.0001_2022-11-29_05-02-55"
33,0.6249958115710147,0.6585693359375,0.6356013494333789,0.6585693359375,0.6766150223926009,1029.0293447971344,False,,,1,86aea_00033,a178fbdbb26540b3bd90c109f388de21,2022-11-29_05-20-17,1669699217,1029.0293447971344,12159,dsmlp-jupyter-saraheja,10.47.64.16,1029.0293447971344,0,1,0.0048291683197021,128,"[256, 128, 64, 16]",0.6,10,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0001,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00033_33_dropout=0.6000,embed_dim=10,epochs=10,lr=0.0015,wd=0.0001_2022-11-29_05-03-08"
34,0.6291892884386941,0.654541015625,0.6389808781874288,0.654541015625,0.6754998644156169,449.64907574653625,False,,,1,86aea_00034,f5ba9a21277741b4b3a2d700cede2060,2022-11-29_05-16-48,1669699008,449.64907574653625,12153,dsmlp-jupyter-saraheja,10.47.64.16,449.64907574653625,0,1,0.0049357414245605,128,"[256, 128, 64, 16]",0.2,5,5,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00034_34_dropout=0.2000,embed_dim=5,epochs=5,lr=0.0015,wd=0.0001_2022-11-29_05-09-19"
35,0.5574411326303035,0.6890869140625,0.6052585144501627,0.6890869140625,0.6740510209798102,1368.5599749088287,False,,,1,86aea_00035,079472c80f824ca8a35685a3316dfaa6,2022-11-29_05-33-11,1669699991,1368.5599749088287,12154,dsmlp-jupyter-saraheja,10.47.64.16,1368.5599749088287,0,1,0.004901647567749,128,"[256, 128, 64, 16]",0.4,15,10,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00035_35_dropout=0.4000,embed_dim=15,epochs=10,lr=0.0020,wd=0.0008_2022-11-29_05-10-23"
36,0.5572405594287183,0.6907958984375,0.5982714706015214,0.6907958984375,0.6836065754276901,1105.9210147857666,False,,,1,86aea_00036,17745e0f42f84c478d40d6e3f2973dd7,2022-11-29_05-30-31,1669699831,1105.9210147857666,12158,dsmlp-jupyter-saraheja,10.47.64.16,1105.9210147857666,0,1,0.0066485404968261,128,"[256, 128, 64, 16]",0.2,5,10,"[256, 128, 64]",0.001,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00036_36_dropout=0.2000,embed_dim=5,epochs=10,lr=0.0010,wd=0.0008_2022-11-29_05-12-05"
37,0.560343498657413,0.69287109375,0.5902574394716161,0.69287109375,0.667155147664428,199.0975320339203,False,,,1,86aea_00037,f3c6f7edcfc64f1e83ce8a0691b975d1,2022-11-29_05-18-38,1669699118,199.0975320339203,12125,dsmlp-jupyter-saraheja,10.47.64.16,199.0975320339203,0,1,0.0043613910675048,128,"[256, 128, 64, 16]",0.4,10,2,"[256, 128, 64]",0.0005,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00037_37_dropout=0.4000,embed_dim=10,epochs=2,lr=0.0005,wd=0.0008_2022-11-29_05-15-19"
38,0.5594269759130812,0.692138671875,0.5954968859678386,0.692138671875,0.6777408363643265,1558.830182313919,False,,,1,86aea_00038,f5ba9a21277741b4b3a2d700cede2060,2022-11-29_05-42-47,1669700567,1558.830182313919,12153,dsmlp-jupyter-saraheja,10.47.64.16,1558.830182313919,0,1,0.0049357414245605,128,"[256, 128, 64, 16]",0.6,15,10,"[256, 128, 64]",0.001,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00038_38_dropout=0.6000,embed_dim=15,epochs=10,lr=0.0010,wd=0.0008_2022-11-29_05-16-48"
39,0.6164108939892773,0.677001953125,0.6085419518875205,0.677001953125,0.679379034719722,181.8805203437805,False,,,1,86aea_00039,8bc2c01e2f464b48846cb044d1fd0e4a,2022-11-29_05-19-58,1669699198,181.8805203437805,12156,dsmlp-jupyter-saraheja,10.47.64.16,181.8805203437805,0,1,0.0099878311157226,128,"[256, 128, 64, 16]",0.4,20,2,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00039_39_dropout=0.4000,embed_dim=20,epochs=2,lr=0.0015,wd=0.0001_2022-11-29_05-16-56"
